"Year","est","lwr","upr","log_est","se","effort","replicate"
2005,16947.0547335184,14130.1548008754,20325.5143477322,9.73784933567591,0.0927480841562748,0.4,3
2006,18550.9635886481,15189.9642260285,22655.6326892236,9.82827701216615,0.101984920771985,0.4,3
2007,18158.0340783689,15036.0584161827,21928.2336144921,9.8068683906988,0.0962578406656672,0.4,3
2008,10408.3853867437,8542.82988397672,12681.334853943,9.25036704744146,0.100777080068815,0.4,3
2009,9984.810716214,8226.13331325112,12119.4784040304,9.20882028885641,0.0988533133251407,0.4,3
2010,14277.7374611167,11948.8711194407,17060.5059650285,9.56645678224219,0.0908510042744576,0.4,3
2011,15904.4368477385,13298.9872561203,19020.3288846144,9.67435339630952,0.0912824075169426,0.4,3
2012,12411.5084041842,10206.9676247053,15092.1945215422,9.42637941828892,0.0997740536584797,0.4,3
2013,9327.20885587405,7413.492690656,11734.9309793947,9.14069109108621,0.117162426141724,0.4,3
2014,10556.9697906983,8757.63570423187,12725.9930563065,9.26454156444333,0.09533864662448,0.4,3
2015,15844.3147448946,13087.6668471389,19181.5938369614,9.67056602378652,0.0975224144980105,0.4,3
2016,15311.3846805661,12674.6304494043,18496.6734747909,9.63635192744681,0.0964274123242881,0.4,3
2017,18129.8762206896,14998.8742585264,21914.4721205108,9.80531647640565,0.096729353225192,0.4,3
2018,19825.0540024266,16354.0545780685,24032.7415029057,9.89470177045528,0.0982011097986549,0.4,3
2019,8301.41528494593,6467.96635004847,10654.5847649033,9.02418129550699,0.127331052672459,0.4,3
2021,18278.1397417081,15206.221004276,21970.6390117218,9.81346107515296,0.0938798758057251,0.4,3
2022,33578.7724557872,28010.3154418681,40254.2399773251,10.42164937415,0.0925125388173142,0.4,3
2023,29711.0747322963,24852.7359799951,35519.1461599501,10.2992751418952,0.0910996416468478,0.4,3
2003,18561.0565905509,15332.9796675584,22468.7457511311,9.82882093309003,0.097481184970337,0.4,4
2004,14714.3341557519,11801.0260651597,18346.847846251,9.59657741028952,0.112571277167283,0.4,4
2005,15690.1572628724,13012.400276011,18918.9565116218,9.66078886880447,0.0954766623743111,0.4,4
2006,15439.4114024049,12648.2123956942,18846.5703290894,9.64467870124622,0.101740405049463,0.4,4
2007,17117.9164031186,14082.7844790752,20807.1821605695,9.74788093686371,0.099579669292605,0.4,4
2008,12412.2089125302,10185.6809650975,15125.4423357858,9.42643585692277,0.100868012090661,0.4,4
2009,10393.4948577482,8549.73484837475,12634.8638026561,9.24893539497891,0.0996344049968876,0.4,4
2010,10942.6145063911,8981.06663832131,13332.5825380874,9.30042003338235,0.100790678489473,0.4,4
2011,13291.8912002636,10974.7364255116,16098.2792506027,9.49490944408616,0.0977355828172749,0.4,4
2012,11820.3089914632,9669.8078270269,14449.0673602791,9.37757443202815,0.10245633005106,0.4,4
2013,9557.42532946019,7601.67416925826,12016.3502005401,9.16507365277104,0.11681330225101,0.4,4
2014,12694.9732775567,10469.2711583625,15393.8458637733,9.44896138917845,0.0983496133802489,0.4,4
2015,16311.528965787,13413.969773632,19834.9915566919,9.69962743529169,0.0997852376482859,0.4,4
2016,13818.237531163,11367.6980990092,16797.0407733019,9.5337445588824,0.0996005274011148,0.4,4
2017,18688.8047337872,15484.3777392521,22556.3744477921,9.83567994622626,0.0959675998402033,0.4,4
2018,19486.4818663325,16083.484782058,23609.4963667642,9.87747626652755,0.0979242646731021,0.4,4
2019,7020.87085679704,5336.38207977127,9237.08738448031,8.85664254300063,0.139971630079706,0.4,4
2021,17840.1829244993,14898.0474610558,21363.3449357424,9.78920865969686,0.0919523117026238,0.4,4
2022,28882.97376866,23929.1390591066,34862.356378995,10.2710075575347,0.0959993939863842,0.4,4
2023,29078.0444604766,24178.3774749606,34970.6125037174,10.2777386824976,0.094146965955053,0.4,4
2003,15439.2500291343,12702.123910349,18766.1876977844,9.64466824915645,0.0995649691505762,0.4,5
2004,13565.1025421567,10826.7621267104,16996.0330545412,9.51525578438305,0.115042655615461,0.4,5
2005,15290.1594765357,12631.8064719607,18507.9606259679,9.63496472898878,0.0974464302080389,0.4,5
2006,18590.2229180569,15243.4638794974,22671.7753179365,9.83039107193229,0.101269707710194,0.4,5
2007,17083.6676755136,14087.5892838318,20716.9371116139,9.74587817939061,0.098383789078981,0.4,5
2008,13459.3808471237,11117.5235682272,16294.5400273891,9.50743160266996,0.0975292208804133,0.4,5
2009,9281.42083780031,7668.86484588182,11233.0539785968,9.13576992158207,0.0973722164857345,0.4,5
2010,12135.9310663025,10071.4472139587,14623.6007315732,9.40392584091192,0.0951375390609451,0.4,5
2011,12325.6915142862,10245.6052324,14828.0816856886,9.41944110397277,0.0943063090045179,0.4,5
2012,11461.0834091817,9435.90295255293,13920.9181752639,9.34671252412328,0.099203541488596,0.4,5
2013,9559.00988692574,7506.18427165115,12173.2516431074,9.16523943236867,0.123347625246403,0.4,5
2014,13770.3733892552,11489.3190084735,16504.3013549939,9.5302747074956,0.0924004767586381,0.4,5
2015,12856.223131142,10538.3014279536,15683.9766187829,9.46158326345388,0.101436358400807,0.4,5
2016,15596.540915086,12973.4060268438,18750.0559230651,9.65480443243808,0.0939545741513782,0.4,5
2017,19352.3132942949,16137.8914498371,23206.9989443585,9.87056724140514,0.0926761669205758,0.4,5
2018,21171.6994987645,17573.3632530041,25506.8340199114,9.96042063954466,0.0950431017846566,0.4,5
2019,7144.91894251885,5565.35654946481,9172.79355625002,8.87415674565565,0.12747194131342,0.4,5
2021,25356.8140819061,21402.9664109369,30041.0703843275,10.1408027729743,0.0864903465443459,0.4,5
2022,34465.9297759415,28673.8525893937,41427.9982648558,10.4477265723515,0.0938719522017364,0.4,5
2023,24972.2432261794,20823.4891714849,29947.5715434578,10.1255202160901,0.09269726480089,0.4,5
2003,17946.3548199473,14756.2202651301,21826.1618176385,9.79514229919645,0.0998601581345503,0.4,6
2004,13641.852510647,10911.2034842278,17055.8765759664,9.52089773673905,0.113957376544874,0.4,6
2005,17162.6716463088,14183.5901762677,20767.4710266145,9.75049205126781,0.0972727554267117,0.4,6
2006,18019.2826813513,14739.3584956343,22029.0827749808,9.79919772356376,0.102512638844254,0.4,6
