"term","estimate","std.error","conf.low","conf.high","effort","replicate"
"sigma_E",0.410107539231471,0.146246181899481,0.203871011459867,0.824973558183389,0.3,9
"range",1.07630478090437,0.209780357233115,0.734563462432959,1.57703457991327,0.4,1
"sigma_O",2.68956168672496,0.327010554103615,2.11927886839391,3.41330354139797,0.4,1
"sigma_E",0.43715867575171,0.0975134758802949,0.282337397835898,0.676877060034625,0.4,1
"range",0.871630659965766,0.146073967728936,0.627598916292438,1.21055022191648,0.4,10
"sigma_O",3.04679955900307,0.322930785236363,2.47528319185201,3.75027293171889,0.4,10
"sigma_E",0.583959225912362,0.0967080835039319,0.42210168225718,0.807882062219297,0.4,10
"range",0.926307178317148,0.173594860266534,0.641557168880985,1.33744119810631,0.4,2
"sigma_O",2.97406853721208,0.339246304799624,2.37824198617336,3.71916891361704,0.4,2
"sigma_E",0.382450805078771,0.119363615563072,0.207450256874543,0.705078029350707,0.4,2
"range",0.716756539428637,0.117184799465629,0.520242735432988,0.987500452814857,0.4,3
"sigma_O",2.87237058695637,0.265129454696754,2.39702028286496,3.44198705692674,0.4,3
"sigma_E",0.564845093272024,0.114997754444604,0.37899354997859,0.841834852892629,0.4,3
"range",0.944571515858849,0.16820199904657,0.666284099888345,1.33909146071683,0.4,4
"sigma_O",2.89906649935048,0.329879170128281,2.31953857820432,3.62338727479268,0.4,4
"sigma_E",0.50710363943865,0.0926995690973909,0.354401349415952,0.725601360027862,0.4,4
"range",1.02524044916453,0.205106976988584,0.692686195611399,1.51745189273669,0.4,5
"sigma_O",2.76137788137506,0.330960187422289,2.18326547792056,3.49257013444377,0.4,5
"sigma_E",0.645142163800266,0.0920208860142628,0.48780127464051,0.8532335464265,0.4,5
"range",0.792526991334824,0.129946878096629,0.574707145640971,1.0929027710169,0.4,6
"sigma_O",2.63565121386269,0.249760239529089,2.18890122490839,3.17358190588367,0.4,6
"sigma_E",0.610543670787778,0.101468734786708,0.440810660099935,0.845631940603493,0.4,6
"range",0.88847587225616,0.157520058518128,0.627673851831295,1.25764260097538,0.4,7
"sigma_O",2.81022372858414,0.300779426644394,2.27843392045527,3.46613405541263,0.4,7
"sigma_E",0.469614739659068,0.102567533819481,0.306078371449635,0.720527891796313,0.4,7
"range",1.00233670242383,0.181121337017065,0.703399868721151,1.42831824357954,0.4,8
"sigma_O",3.14301093859577,0.364045868458679,2.5046882541682,3.94401089384804,0.4,8
"sigma_E",0.601701702589539,0.0926113678238798,0.445008101883021,0.813569320125143,0.4,8
"range",0.704901993002344,0.113608649956482,0.51397390966798,0.966754946879812,0.4,9
"sigma_O",2.8402825252271,0.258541991714611,2.37618002394025,3.3950309916894,0.4,9
"sigma_E",0.600797892624659,0.100838618863035,0.432376160917642,0.834824258155587,0.4,9
"range",0.791996693964553,0.125470736450787,0.580594883353501,1.08037253037394,0.5,1
"sigma_O",2.64570689994785,0.242325731586652,2.21094750671785,3.16595711981547,0.5,1
"sigma_E",0.493735202491714,0.0938331768777018,0.340192947039364,0.716577025776277,0.5,1
"range",0.879169776200858,0.154128833285205,0.623515246522339,1.23964810755814,0.5,10
"sigma_O",3.13900197497337,0.346693605580258,2.5280104398294,3.89766325472599,0.5,10
"sigma_E",0.650538573591162,0.0838086961623261,0.505374127578903,0.83740027958584,0.5,10
"range",0.889141926895285,0.159013615773667,0.626242747822802,1.26240721974278,0.5,2
"sigma_O",2.85940694234175,0.30838725187614,2.31458864054588,3.53246703050606,0.5,2
"sigma_E",0.521054093919593,0.091971417723864,0.368669294080444,0.736425227567573,0.5,2
"range",0.797431067468111,0.132124316082448,0.576314760347896,1.10338369084885,0.5,3
"sigma_O",2.95165255568617,0.285752047218601,2.44151655811196,3.56837752361014,0.5,3
"sigma_E",0.639938186197641,0.0952197237081165,0.478061017039468,0.856628897896766,0.5,3
"range",0.991273209720339,0.174880907596254,0.701494021013993,1.40075688013549,0.5,4
"sigma_O",2.96040763743986,0.343177278917086,2.35873021601568,3.71556412865913,0.5,4
"sigma_E",0.540521474094109,0.0801297237242301,0.404228001256539,0.722768989403706,0.5,4
"range",1.09642176671791,0.209531900827187,0.753891085174806,1.59458138472891,0.5,5
"sigma_O",3.11982365369559,0.409903335992209,2.41153452671423,4.03614359335769,0.5,5
"sigma_E",0.660815278697132,0.0787065017349587,0.523235967243468,0.834569601283502,0.5,5
"range",0.834160629729358,0.127130869511621,0.618759223564353,1.12454720623346,0.5,6
"sigma_O",2.84110948160941,0.27714418653552,2.34668647101622,3.43970240003787,0.5,6
"sigma_E",0.645390906207704,0.08674420450228,0.495925589618743,0.839903063150704,0.5,6
"range",0.846062029036846,0.163203908717916,0.579704794626849,1.23480254711143,0.5,7
"sigma_O",2.84946793397456,0.313199421961189,2.29722699162489,3.53446461161688,0.5,7
"sigma_E",0.555020535597647,0.0870243440996961,0.408173739988686,0.754697729804072,0.5,7
"range",0.952055331327484,0.175489096719225,0.663381148342795,1.3663477718253,0.5,8
"sigma_O",3.16608099468918,0.370027516157113,2.51790908609515,3.98110834115845,0.5,8
"sigma_E",0.606744734316402,0.0805320425631841,0.46776497405976,0.787017397702054,0.5,8
"range",0.732421415683629,0.115814107725574,0.537235649614134,0.998521096910278,0.5,9
"sigma_O",2.86409358405235,0.255850438666089,2.40408094168236,3.41212806773028,0.5,9
"sigma_E",0.69609108891352,0.0888946968184636,0.541954605322091,0.894065294964769,0.5,9
"range",0.899105967701482,0.132738800561777,0.673200471724014,1.20081844132728,0.6,1
"sigma_O",3.46096688763805,0.352508439642874,2.83465600216875,4.22565975841958,0.6,1
"sigma_E",0.762374574897987,0.075302058589685,0.628192338549138,0.925218212296652,0.6,1
"range",0.760438940226682,0.100873980362043,0.586341317879889,0.986229972508157,0.6,10
"sigma_O",2.97405050826053,0.255604427282951,2.51299671910153,3.51969278688397,0.6,10
"sigma_E",0.744940889185002,0.0783134563344688,0.606230084917194,0.915389952076596,0.6,10
"range",0.853006456194105,0.119300517856563,0.648491418570458,1.12201949551283,0.6,2
"sigma_O",3.02296468209594,0.281670185367215,2.51837752310387,3.62865193378017,0.6,2
"sigma_E",0.749582126225963,0.0749902587350609,0.616116269831505,0.911959952154965,0.6,2
"range",0.982702263295914,0.144862734382992,0.736112326347225,1.31189725225629,0.6,3
"sigma_O",3.13618815665828,0.31636039461537,2.57358108840122,3.82178599240246,0.6,3
"sigma_E",0.685607006475548,0.0720080342011674,0.558052586572724,0.842316617892972,0.6,3
"range",0.808839602881624,0.114355305376104,0.613081044962254,1.06710443678777,0.6,4
"sigma_O",2.98769068452472,0.266872734616071,2.50785737834319,3.55933144503335,0.6,4
"sigma_E",0.754725652219674,0.0783644357610725,0.615754254668126,0.925061915204168,0.6,4
"range",0.938044910535006,0.143764515896952,0.69465426607163,1.26671395708364,0.6,5
"sigma_O",3.15054292830074,0.33218385056987,2.56234290905237,3.87376752268366,0.6,5
"sigma_E",0.662037975402371,0.0778610814776973,0.525744378176094,0.833664227462394,0.6,5
"range",0.968403230990236,0.164311223042428,0.694433860788149,1.35045951925208,0.6,6
"sigma_O",3.24719766110876,0.359745025214888,2.61340822199669,4.03469024148634,0.6,6
"sigma_E",0.6867379978257,0.0734254737608096,0.556905227313164,0.846839021305238,0.6,6
"range",1.0674957340447,0.16593803833047,0.787136762440527,1.44771175300014,0.6,7
"sigma_O",3.32260173940934,0.368303471256685,2.67377201099507,4.12887945319521,0.6,7
"sigma_E",0.709405542681221,0.0723403343074792,0.580891277009459,0.866351835368743,0.6,7
"range",0.949315512250017,0.15576933442782,0.688240723688688,1.30942548265446,0.6,8
"sigma_O",3.02583835962599,0.331915539844308,2.44047430635029,3.75160588856041,0.6,8
"sigma_E",0.646676571457296,0.0741308635572337,0.516548172880354,0.80958681111941,0.6,8
"range",0.89806001523226,0.139543068714093,0.662282518769509,1.21777605191426,0.6,9
"sigma_O",3.25343972033325,0.342639705833588,2.64665604964005,3.99933720714546,0.6,9
"sigma_E",0.69153088388194,0.0765390810434489,0.556672860546681,0.859059237938968,0.6,9
"range",0.717023870766469,0.0943267137539794,0.554058231601912,0.927922737944854,0.7,1
"sigma_O",3.14163623485161,0.267754536854554,2.65833628217413,3.71280273993797,0.7,1
"sigma_E",0.775741417895212,0.0707803864182392,0.648711268848998,0.92764651445904,0.7,1
"range",0.806909932663118,0.108297759541946,0.620272881855387,1.04970515151781,0.7,10
"sigma_O",3.04537501813964,0.272726368123244,2.55512434071097,3.62968989545472,0.7,10
"sigma_E",0.729033195021398,0.0709336950256428,0.602458082366201,0.882201459320857,0.7,10
"range",0.847721705403594,0.11353298895697,0.652010018976385,1.10217952009478,0.7,2
"sigma_O",3.10932463202939,0.286114957923216,2.59621046429454,3.72385051223947,0.7,2
"sigma_E",0.769581638049526,0.0707794446049876,0.642641194852211,0.92159653375348,0.7,2
"range",0.869347499286382,0.116370694152569,0.668731420857531,1.13014739691212,0.7,3
"sigma_O",3.13530441865273,0.293495704166415,2.60974922168922,3.76669670630674,0.7,3
"sigma_E",0.760399940816308,0.0710182506267968,0.633203526247403,0.91314726786207,0.7,3
"range",0.849936079974433,0.111392876138665,0.657396726823216,1.0988666516993,0.7,4
"sigma_O",3.06771831778874,0.273046022403547,2.57663703468196,3.65239478848761,0.7,4
"sigma_E",0.803273357348237,0.0727970438012234,0.67254725341452,0.959409295554456,0.7,4
"range",0.864848067190555,0.120991602845227,0.657441863479527,1.13768565841644,0.7,5
"sigma_O",3.09789487412524,0.294910804503225,2.57060118654128,3.73334949869997,0.7,5
"sigma_E",0.663249336306869,0.0715937158565867,0.536778132654056,0.8195186341449,0.7,5
"range",0.935448777586973,0.150712875315929,0.682150895560706,1.28280182754827,0.7,6
"sigma_O",3.30539572646925,0.357233701362754,2.67441664732401,4.08524263393786,0.7,6
"sigma_E",0.698670462359213,0.0704900694299937,0.573314847912425,0.851435152518152,0.7,6
"range",0.997120922445451,0.146142928080721,0.74815496121473,1.32893609682701,0.7,7
"sigma_O",3.41698491075739,0.37094649144769,2.76208454502141,4.22716455272487,0.7,7
"sigma_E",0.714734867336658,0.069195775509239,0.591204072261767,0.864077151282821,0.7,7
"range",0.814926386055704,0.111710356807647,0.622924501659317,1.06610835329289,0.7,8
"sigma_O",2.82906748806142,0.25031902470518,2.37863635574106,3.36479463651041,0.7,8
"sigma_E",0.65158725703751,0.0687237900827691,0.529901566322155,0.801216641951857,0.7,8
"range",0.861296996124898,0.119185787268878,0.656695663330334,1.12964430398654,0.7,9
"sigma_O",3.29130343463388,0.31177998415011,2.73359985715326,3.96278858095705,0.7,9
"sigma_E",0.773437095364789,0.0722675252995082,0.64400821525746,0.9288778098074,0.7,9
"range",0.975830371259935,0.141029301380289,0.735117363380755,1.29536446955081,0.8,1
"sigma_O",3.61454044936477,0.390669464928858,2.92450849482397,4.46738406922648,0.8,1
"sigma_E",0.727285165120068,0.062918934003845,0.613854628228923,0.861675854639751,0.8,1
"range",0.756252101597884,0.0880346073635744,0.601975769493832,0.950066880020951,0.8,10
"sigma_O",3.09186943702603,0.255219319340885,2.63001636928884,3.63482780078688,0.8,10
"sigma_E",0.783319758864441,0.0678848315131472,0.660954268617264,0.928339332630523,0.8,10
"range",0.868976482686597,0.113358515155854,0.672927473904221,1.12214191981385,0.8,2
"sigma_O",3.12123065398648,0.279703796595948,2.61846564049356,3.7205303154364,0.8,2
"sigma_E",0.776874840064448,0.0666787956128395,0.656587840418342,0.919198437699704,0.8,2
"range",0.837745087045974,0.107280224620351,0.651791141797302,1.07675110302116,0.8,3
"sigma_O",3.17418959952079,0.284839966363518,2.66225225996282,3.78456984156966,0.8,3
"sigma_E",0.787619895102144,0.0682864480647776,0.664534781556481,0.933502829916191,0.8,3
"range",0.747641997951549,0.0888884611442319,0.592233341062546,0.943831625720566,0.8,4
"sigma_O",2.96945649921989,0.236869371718868,2.53967308645348,3.47197123432634,0.8,4
"sigma_E",0.809349798239655,0.0688488336773585,0.685057827908032,0.956192410662461,0.8,4
"range",0.962626986661454,0.138574112536699,0.725979021031185,1.27641528006235,0.8,5
"sigma_O",3.33202794842619,0.341273839556974,2.72600499982707,4.07277692073107,0.8,5
"sigma_E",0.666057306736283,0.0671031307792514,0.546708441848247,0.811460555386727,0.8,5
"range",0.937585850427433,0.14888206790015,0.686825165980253,1.27989955881583,0.8,6
"sigma_O",3.45291962128771,0.380226532326312,2.78262298161934,4.28468175165263,0.8,6
"sigma_E",0.717946402645363,0.0663001760162582,0.599081818031453,0.860395060502997,0.8,6
"range",0.909381955143325,0.119300824326942,0.703198818785297,1.17601952427737,0.8,7
"sigma_O",3.3470012239893,0.31802843000456,2.77827750633729,4.0321447975708,0.8,7
"sigma_E",0.728727819872093,0.0658717054931721,0.610411782937362,0.869977038942624,0.8,7
"range",1.03955373228661,0.152461594182419,0.779846624176422,1.3857493625138,0.8,8
"sigma_O",3.55834249553039,0.390036143388872,2.87042403308047,4.41112573249641,0.8,8
"sigma_E",0.662882577213364,0.0643539308364952,0.548024913066126,0.801812656133773,0.8,8
"range",0.864029508729378,0.108183215281705,0.676007510065365,1.10434718673901,0.8,9
"sigma_O",3.58038790929481,0.32307356546597,3.00000902656458,4.27304633669859,0.8,9
"sigma_E",0.783508998047186,0.0667513161713083,0.663018402611868,0.925896396845978,0.8,9
"range",0.959044337350339,0.12335892289219,0.745334543036595,1.23403114694845,0.9,1
"sigma_O",3.4357645683828,0.331139627499865,2.84435915652839,4.1501362942373,0.9,1
"sigma_E",0.737419066480291,0.0601333450319983,0.628496042006444,0.865219258776316,0.9,1
"range",0.758765273201473,0.0894741927130882,0.602189385765069,0.956052619700461,0.9,10
"sigma_O",3.07784719944384,0.248792687738278,2.62688818066329,3.60622254607439,0.9,10
"sigma_E",0.79148970842682,0.0634839015974806,0.676350782133848,0.926229369572311,0.9,10
"range",0.702966427943833,0.0781000861559431,0.56541258176333,0.873984440309038,0.9,2
"sigma_O",3.11749678378637,0.238277076648695,2.68377945648094,3.62130583176233,0.9,2
"sigma_E",0.811873634495035,0.0652536656608992,0.693543689501664,0.950392611692268,0.9,2
"range",0.87999385270399,0.111705602044879,0.686165542850755,1.12857485903405,0.9,3
"sigma_O",3.33218288835864,0.301358310797676,2.79091919846357,3.97841786590693,0.9,3
"sigma_E",0.74450538321289,0.063229111449023,0.630343493039081,0.879343202165183,0.9,3
"range",0.810814018209036,0.0979982071284542,0.63979618273553,1.02754500552567,0.9,4
"sigma_O",3.22693810199617,0.278505192563055,2.72474931230924,3.82168350940493,0.9,4
"sigma_E",0.781333528826656,0.0632308925454335,0.666732104255856,0.915633249654414,0.9,4
"range",0.832979791770538,0.0991062012303901,0.659720953813994,1.05174063289449,0.9,5
"sigma_O",3.2756400622216,0.279796420526553,2.77069558653333,3.87260797230207,0.9,5
"sigma_E",0.759303658337962,0.0627241622716218,0.645802731078108,0.892752566411307,0.9,5
"range",0.870996251747339,0.126183299268863,0.655693220482729,1.15699605678308,0.9,6
"sigma_O",3.31114995940809,0.322903960126279,2.73507674651423,4.00855810267888,0.9,6
"sigma_E",0.736826619714802,0.0635593921256514,0.62221406131618,0.872550945524933,0.9,6
"range",0.882011269938547,0.120834619114243,0.674311265764101,1.15368661298737,0.9,7
"sigma_O",3.34527750403855,0.324334141898954,2.76634120877682,4.04537283525288,0.9,7
"sigma_E",0.707388415754416,0.0606645669974285,0.597943540889243,0.836865584331533,0.9,7
"range",0.77985617873545,0.0959617695884577,0.612736368040721,0.992556817635216,0.9,8
"sigma_O",3.20996798729888,0.27271555193995,2.71758727755673,3.79155972821134,0.9,8
"sigma_E",0.764033155353048,0.0612888185346134,0.652876381540362,0.89411514795722,0.9,8
"range",0.815916685599653,0.0963444950893285,0.647343569157594,1.02838750480868,0.9,9
"sigma_O",3.3371253038181,0.282115082194077,2.8275698107573,3.93850763684609,0.9,9
"sigma_E",0.794806922282906,0.0632641520655192,0.679999593195834,0.928997678866106,0.9,9
"range",0.826391163786928,0.0960841624752512,0.657986237081224,1.03789762930985,1,1
"sigma_O",3.23297213996902,0.272584990511931,2.7405246229749,3.81390802702216,1,1
"sigma_E",0.776090499050228,0.0597770244074386,0.667344436983678,0.902557104451841,1,1
